,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating
2430,,,4.0,3.0,,,,,,,,,4.5,,,,3.0,,,
2431,2.83,,5.0,2.5,,,,4.6,,,,,2.25,4.0,,,3.0,,2.33,5.0
2432,3.5,,5.0,3.5,,,,,,,,,,,,4.0,,,,
2433,2.33,4.0,,3.5,3.5,,,4.0,2.0,,,,2.0,2.0,,4.0,,,,
2434,4.0,5.0,,,,,,,,,1.0,,,,,,,,,
2435,,3.0,,,,,,,,,,,,,,2.5,4.0,,,
2436,,,,4.0,,,,,,,,,,,,3.0,4.0,,3.75,2.0
2437,,,,3.0,,,,,,,,,,,,,,,,
2438,,,4.0,,,,,,,,,,,,,,,,,
2439,4.0,,,4.0,3.0,,,,2.0,,,,3.0,,,,4.0,,,
2440,,,4.0,3.0,,,,,,,,,4.0,,,,5.0,,,
2441,,,,3.0,,,,,,,,,,,,,,,,
2442,4.0,,,3.5,,,,,,,,,4.5,,,4.0,4.0,,,
2443,5.0,,,3.0,,,,,,,,,,,,,4.5,3.75,,
2445,,,,3.0,,,,,,,,,2.0,,,,,2.75,,
2446,1.5,,,2.0,,,,,,,,,1.0,,,,,,1.0,
2447,3.5,3.0,,4.0,,,,,2.0,,,,4.0,1.0,,,3.0,,2.0,
2448,,,,,,,,,,,,,3.0,,,,,,1.0,
2449,3.0,,,,,,,,,,,,1.0,,,,,,,
2450,,1.0,2.75,1.33,,,,,,,,,2.33,,,,1.0,,2.0,1.0
2451,,,,3.5,,,,,,,,,4.0,,,,,4.0,,
2453,3.25,,3.0,,,,,,,,,1.5,,,,,4.0,,,
2454,3.0,,3.0,3.75,,,,5.0,,,,,,,,3.0,4.5,3.0,,
2455,2.79,3.0,3.5,3.42,,,,3.5,2.83,,,,4.17,4.0,,2.83,4.2,3.62,3.0,
2456,,,3.0,2.0,,,,,,,,,1.0,,,2.0,3.5,,2.0,
2457,,,4.0,3.0,,,,,,,,,2.5,,,4.0,,,,
2458,,,3.0,,,,,,,,,,3.0,,,3.5,2.0,,,
2459,2.5,,1.0,3.08,3.5,,,,3.5,,,,4.5,,,3.5,4.75,5.0,,
2460,,,,4.0,4.0,,,,1.0,,,,4.0,,,,,,,
2461,2.5,,,,,,,,,,,,,,,,,4.0,,
2462,2.75,,,,,,,,,,,,1.0,,,,,2.0,,
2463,3.83,,4.5,3.0,,,,,3.0,,,,4.5,,,4.5,3.5,,3.5,4.0
2464,,,3.0,,,,,,,,,,2.0,,,,,,,
2465,,,,,,,,,,,,,5.0,,,,,3.0,,
2467,,,,3.75,,,,5.0,1.0,,,,4.7,5.0,,,4.71,,,
2468,1.0,,4.0,2.5,,,,4.0,2.5,,,,4.0,,,3.0,4.0,,1.0,
2469,3.17,4.0,3.5,3.0,,,,4.0,,,,,4.25,2.0,,2.5,4.5,3.0,2.67,4.0
2470,2.94,3.5,4.17,2.95,2.25,,,4.0,2.0,,,1.0,3.42,3.0,,3.71,4.17,3.5,2.7,3.0
2471,2.5,,3.5,1.67,,,2.5,,,,,3.5,2.33,0.5,,3.75,3.33,,2.17,3.0
2472,3.0,,,,,,,,,,,,4.0,,,3.0,,,3.0,
2473,1.0,4.0,3.0,2.25,,,,,,,,,1.0,,,,,2.0,1.0,2.0
2474,3.5,,,3.64,,,3.0,5.0,,,,,3.25,,,4.33,5.0,,,
2475,,,,,,,,,,,,,5.0,,,,3.0,,3.0,
2476,2.0,,,,,,,,,,,,,,,3.0,3.0,,,
2478,3.12,3.5,3.5,3.12,,,,4.0,3.0,,,,3.12,2.0,,4.0,4.5,3.0,1.0,
2479,,,,,,,,,,,,,2.0,,,,,,,
2481,,,,4.5,3.0,,,,,,,,,,,,,,,
2482,,,,2.0,,,,,,,4.0,,3.0,,,,,,4.0,
2483,,,,,,,,,,,,,5.0,,,,,,0.5,
2485,2.43,3.0,3.0,3.12,2.5,,,,,,,,3.17,5.0,,,3.5,4.12,3.25,4.0
2486,,,,,,,,,,,,,,,,,,,3.0,
2487,,,,,,,,,,,,,,,,,,,3.0,
2488,3.0,,,2.5,,,,,3.5,,,,5.0,,,,5.0,,,
2490,2.58,5.0,4.0,3.83,3.5,,4.0,,2.0,,,,3.92,4.0,,4.33,5.0,3.5,2.5,
2491,,,,,,,,,,,,,2.83,,,,4.0,,3.0,
2492,,3.0,,3.5,,,,,,,,,,,,,2.0,,,
2493,,,,3.5,,,,,,,,,,,,,,,,
2494,,,,,,,,,,,,,,,,4.0,,,,4.0
2495,,,,3.5,,,,,3.0,,,,4.5,,,,,,,
2496,2.5,,4.0,3.38,3.5,,,,,,,,3.67,3.0,,,,4.5,,
2497,1.83,,,1.5,,,,,,,,,,,,3.0,,1.75,1.5,
2498,,,3.0,,,,,,,,,,3.0,,,,,,1.0,
2499,,,,,,,,,,,,,3.0,,,,,,4.0,
2500,,,,,,2.5,,,,,,,2.0,,,,,,,
2501,3.67,2.0,,4.0,,,,4.7,3.0,,,,4.17,3.0,,4.33,4.62,4.17,,5.0
2502,3.0,4.23,4.17,3.7,3.75,3.0,3.5,4.75,4.67,,,3.5,4.03,3.4,,4.44,4.17,4.0,3.83,3.5
2504,3.0,4.5,3.0,2.0,,,,,,,,,4.0,,,,4.0,,4.0,
2505,1.5,,,2.83,3.0,,,,0.5,,,,1.5,,,1.67,4.0,4.0,2.5,4.0
2506,,,4.0,,,,,,,,,,,,,,,4.0,1.5,
2507,1.0,,,,,,,,,,,,,,,,,,,
2511,,,,4.0,,,,,,,,,,,,,4.0,,,
2513,2.0,,3.0,2.5,3.0,,,3.5,2.75,,,,5.0,3.0,,2.5,4.0,4.0,4.0,
2514,,,2.0,,,,,,,,,,1.0,,,2.0,3.5,,,
2515,,,,,,,,,,,,,2.0,,,,,,,
2516,,,,,,,,,0.5,,,,1.0,,,,,,,
2517,,4.5,4.0,,,,,,2.75,,,,5.0,,,2.5,3.0,,,
2518,3.0,,4.0,3.5,,,,,,,,,3.0,,,3.0,,,4.0,
2519,,,,,,,,,,,,,2.0,,,,,,,
2520,4.0,,,2.8,,,,5.0,,,,,3.0,4.0,,3.75,4.0,3.0,2.0,
2521,2.5,,,2.5,,,,,,,,,4.0,,,3.0,,3.5,2.0,
2522,2.5,,,3.0,,,2.0,,0.5,,,,3.0,,,,,4.0,2.0,
2523,2.0,,,,,,,,,,,,3.0,,,3.0,,,,
2524,4.0,,2.0,3.0,,,,,,,,,3.5,,,4.0,3.5,,,
2525,2.0,,,,,,,3.5,,,,,3.0,,,,3.0,,2.0,
2526,,,,,,,,,,,,,,3.0,,,,,,
2527,2.5,,2.0,3.0,,,,3.0,,,,,4.0,5.0,,4.0,3.67,,,
2528,2.67,3.0,3.5,3.08,,,4.0,4.0,2.0,,,,3.25,4.0,,3.33,3.75,3.33,4.0,
2529,2.92,5.0,4.17,3.3,1.0,,5.0,4.67,,,,,4.0,4.5,,3.5,4.2,3.6,3.0,
2530,2.5,,,,,,,,1.0,,,,4.0,,,3.33,,3.0,,
2531,,,,,,,,,1.0,,,,4.0,,,3.0,2.0,3.0,,
2532,3.0,,,,,,,,1.0,,,,4.0,,,3.5,4.0,3.0,,
2533,2.67,3.0,,2.75,,,,,1.5,,,,4.0,4.0,,3.0,2.0,,,
2534,,,,,,,,,,,,,3.0,,,,,,,
2535,3.0,,,1.0,,,,,,,,,5.0,,,3.0,,,,
2536,,,,3.0,,,,,,,,,4.0,,,,,2.5,,
2537,3.0,,,,,,,,,,,,1.0,,,,,,,
2539,2.61,3.5,3.0,3.33,4.0,,,5.0,2.5,,,,3.06,2.25,,3.5,3.8,2.5,3.62,4.0
2540,,,,2.5,,,,,,,,,,,,3.0,3.0,4.0,,
2541,3.15,4.33,3.5,3.41,2.5,,3.0,4.25,1.88,,,4.5,2.93,,,2.75,1.0,4.0,3.25,2.5
2542,4.0,4.83,3.75,3.88,2.75,4.5,,5.0,2.62,,,,4.04,4.0,,4.25,4.67,4.0,5.0,4.17
2545,,,,3.0,,,,,,,,,5.0,,,,5.0,,4.0,
2546,2.67,,,2.5,,1.0,,,,,,,2.0,,,,,,3.0,
2548,,,,,,,,,0.5,,,,2.0,,,,1.0,1.0,,
2549,1.0,3.0,,2.0,,,,4.0,,,,,,,,1.5,2.25,,1.0,
2550,,,,3.0,,,,,,,,,4.75,,,,,,,
2551,,,,3.5,,,,4.0,,,,,4.0,5.0,,2.0,5.0,,2.0,4.0
2552,,,,,,,,3.0,,,,,,,,,,,,2.0
2553,,,,,,,,,,,,,5.0,,,3.0,5.0,4.0,,
2554,,,,2.0,,,,,,,,,5.0,,,,3.0,,,
2555,,,,0.75,,,,,,,,,1.0,,,,,,1.0,
2557,,,,,,,,,2.5,,,,4.0,,,,3.0,,,
2558,2.0,,2.0,2.5,,,,4.0,,,,,,,,,,3.0,3.0,3.0
2559,2.0,,3.0,,,,,,,,,,,,,,,,,
2560,,,,2.5,,,,,3.0,,,,5.0,,,2.0,,,,
2561,3.0,,,,,,,4.0,,,,,4.0,4.0,,4.0,3.0,4.0,3.0,
2562,,5.0,,,,,,,,,,,,,,,,,,
2563,,,,4.5,,,,,,,5.0,,,,,,,4.5,,
2565,3.38,,3.0,3.0,,,,,,,,,3.12,5.0,,3.0,4.0,,4.0,
2566,,,3.0,,,,,,,,,,,,,,,,,
2567,2.75,4.0,4.0,3.0,1.0,,,2.0,,,,2.75,3.33,,,,3.0,,3.5,4.0
2568,1.0,,,,,,,,1.25,,,,,4.0,,,,,1.0,
2569,,,,,,,,,,,,,,,,,,,4.0,
2570,,,,1.75,,,,5.0,,,,,5.0,,,4.0,,,,
2571,3.66,4.33,4.29,4.16,4.0,,4.0,4.86,4.08,,,2.25,4.2,4.04,,3.93,4.26,4.33,4.07,4.17
2572,2.69,3.67,4.0,3.5,2.5,,,4.0,2.88,,,4.75,3.1,4.0,,3.25,4.0,4.4,4.0,3.5
2573,,,,,,,,,,,,,,,,5.0,,,,
2574,,,2.0,1.75,,,,4.0,1.0,,,,3.5,,,2.5,,,,
2575,,5.0,,,,,,,3.0,,,,3.0,2.5,,,4.0,,4.0,3.0
2577,,,,3.0,,,,,,,,,3.0,,,3.0,,,,
2579,,,,3.5,,,,,2.5,,,,,5.0,,3.0,,,,
2580,3.43,4.12,3.0,3.6,3.0,,,5.0,4.0,,,,4.0,4.0,,4.5,4.33,3.83,3.33,4.5
2581,2.81,3.0,5.0,2.0,,,4.0,3.0,1.33,,,,3.6,3.0,,,4.0,3.6,2.75,4.0
2582,,,,3.0,,,,,,,,,3.5,,,,,,,3.0
2583,3.0,,,2.67,,,,,,,,,4.0,5.0,,,4.0,,4.0,2.0
2585,,4.0,,,,,,,1.0,,,,,,,,5.0,,4.0,
2586,,,,,,,,,,,,,4.0,,,,,,,
2587,4.0,,2.0,3.0,,,,,1.0,,,,,,,,,,,3.0
2589,,,,3.0,,,,,,,,,,,,,,,,
2590,,3.0,3.0,4.0,,,,,,,,,4.0,,,,,,,
2594,4.0,,,3.0,,,,,4.0,,,,5.0,5.0,,4.25,,,,
2596,,,,3.33,,,4.5,5.0,,,,,4.25,,,,,,,
2597,,,,2.0,,,,,,,,,2.0,,,,,,,2.0
2598,2.33,2.0,,2.86,,,,5.0,2.25,,,,3.0,,,3.33,4.0,,,
2599,3.58,4.4,2.5,3.88,,,2.5,4.17,3.25,,,3.0,4.19,4.0,,4.3,4.19,4.21,4.0,4.5
2600,2.5,2.5,3.5,2.3,,,,,3.0,,,,3.67,5.0,,1.0,4.33,4.25,2.5,
2605,2.83,4.25,3.5,2.4,2.5,,,4.67,1.5,,,,3.0,,,3.75,3.75,4.5,2.88,1.0
2606,,,,3.5,,,,,,,,,3.33,2.33,,,,,,
2607,,4.0,,,,,,,,,,,3.0,,,,5.0,,3.0,4.0
2609,,,,4.0,,,,,,,,,3.0,,,,,,,
2610,,,,3.5,,,,,,,,,3.0,,,4.0,,,,
2611,3.0,,,,,,,,,,,,3.0,,,5.0,,,,4.0
2612,3.0,,,3.67,,,,,,,,,5.0,3.0,,,4.0,,,5.0
2613,,3.0,4.0,3.0,,,,,,,,,5.0,,,,3.0,,,
2615,,,4.0,3.0,,,,,,,,,,,,,3.0,,,
2616,2.75,,2.0,2.06,,,,3.0,2.0,,,,3.5,2.0,,3.38,3.0,,3.0,
2617,2.68,3.88,3.0,2.77,4.0,,,4.1,1.5,,,,3.83,2.75,,3.21,4.07,3.8,3.1,4.0
2618,,,,3.0,,,,,3.0,,,,4.5,,,,,,,
2620,,,,4.0,,,,,,,,,,5.0,,,,4.0,,
2621,3.5,,,3.0,,,,,,,,,3.0,,,4.0,,,,
2622,2.67,3.0,4.0,4.0,3.0,,,5.0,,,,3.0,2.83,,,,5.0,,2.5,
2624,,,,,,,,,3.0,,,,,5.0,,,,,3.0,
2625,,,,4.0,,,,,,,,,,,,,,,,
2626,,,,,,,,,,,,,4.0,,,,4.5,,5.0,
2627,,,,,,,,,,,,,5.0,,,,,,,
2628,2.86,4.0,3.75,2.46,3.25,,4.25,4.43,2.83,,,,3.13,3.11,,3.17,3.17,3.85,3.25,3.0
2629,,3.0,3.0,,,,,,,,,,,,,,4.0,,,4.0
2630,,4.0,,,3.0,,,,,,,,,,,,,,,
2631,,,,3.0,,,,,,,,,,,,,,,,
2633,,,,4.0,,,,,,,,,3.0,,,4.0,,,,
2634,,,,3.0,,,,,,,,,3.0,,,5.0,,,,
2635,,,,3.0,,,,,,,,,,,,5.0,,,,
2636,,,,,,,,,,,,,,,,5.0,,,,
2637,,,,,,,,,,,,,,,,4.0,,,,
2638,,,,,,,,,,,,,,,,3.0,,,,
2639,2.0,,4.0,3.0,,,,,,,,,4.0,4.0,,3.5,4.0,,,
2640,2.94,3.86,4.0,3.15,1.75,,,3.67,2.75,,,,3.83,3.0,,3.8,3.55,3.88,4.0,4.0
2641,2.79,3.5,3.0,3.3,2.0,,,,1.5,,,,4.0,,,3.25,3.38,3.83,4.0,3.25
2642,2.0,,3.0,2.42,,,,,,,,,2.0,1.0,,2.17,3.67,2.17,1.0,
2643,1.5,,2.0,1.0,,,,,,,,,2.67,,,2.0,3.0,,,3.0
2644,,,,5.0,,,,,2.5,,,,4.12,,,4.5,4.0,,,
2647,,,,,,,,,,,,,,,,5.0,,,,
2648,3.5,,4.0,5.0,,,,,3.0,,,,4.4,,,4.5,4.33,,3.0,
2649,,,,,,,,,,,,,,,,5.0,,,,
2650,,,,,,,,,,,,,,,,5.0,,,,
2651,,,,4.0,,,,,,,,,,,,5.0,,,,
2652,,4.0,,,,,,,,,,,,,,5.0,,,,
2653,,,,,,,,,,,,,,,,2.0,,,,
2654,,,,4.0,,,,,,,,,4.0,,,5.0,,,,
2655,,,,,,,,,,,,,3.0,,,,,,,
2656,,,,,,,,,,,,,4.0,3.0,,,,,,
2657,2.9,2.0,3.33,2.74,,,,5.0,2.75,,,1.5,4.33,3.5,,3.75,3.12,4.0,2.5,2.75
2659,,,,,,,,3.0,,,,,4.0,,,,5.0,,,
2660,,,5.0,,,,,,,,,,,,,,,,4.0,
2661,3.0,,,,,,,,,,,,,,,,4.0,,,
2662,3.0,2.5,,2.9,,,,,2.0,,,,4.17,4.0,,4.0,3.75,,,
2664,3.75,4.0,4.0,3.88,,,,,0.5,,,,4.33,,,4.0,5.0,4.0,4.0,
2668,,3.0,3.0,2.5,2.0,,,,1.0,,,,5.0,,,,4.0,,3.0,
2669,,,,,,,,,,,,,3.0,,,,3.5,,,
2670,3.5,,,4.0,,,,5.0,,,,,,,,3.5,,5.0,,
2671,3.25,3.5,3.38,3.2,1.75,,,3.5,4.0,,,3.5,3.5,2.5,,2.83,3.7,4.1,3.69,5.0
2672,,3.5,3.0,3.25,,,,4.0,2.0,,,,2.38,3.5,,,3.5,3.0,,
2673,,,,,,,,,,,,,,,,,5.0,,,4.5
2674,,,,3.0,,,,,,,,,,,,,,,,
2676,,,,,,,,4.0,3.0,,,,3.0,,,,1.0,,,
2677,,4.0,,3.0,,,,,,,,,5.0,4.0,,4.0,4.0,,4.0,4.5
2678,,,,3.0,,,,,1.0,,1.0,,,,,,,,,
2681,,,,3.0,,,,,,,,,,,,,,,,
2682,4.0,,,,,,,,,,,,5.0,,,,4.25,,,
2683,2.55,3.57,3.75,2.73,2.17,,,4.12,3.0,,,3.0,3.62,2.29,,3.88,3.75,3.8,3.44,3.5
2686,4.25,4.67,4.0,4.0,,,,5.0,3.0,,,3.25,3.62,,,3.0,3.5,4.5,4.0,
2687,2.75,3.0,3.25,3.33,,,,4.0,,,,4.0,3.33,,,4.0,4.25,4.75,4.0,
2688,2.5,4.25,3.0,2.33,,,,4.5,3.0,,,,4.5,2.0,,3.0,4.0,3.67,4.0,
2689,1.0,,,3.5,,,,,,,,,4.0,,,,,,,
2690,4.0,4.0,,4.33,4.0,,,4.0,,,,,4.0,,,,4.5,,4.5,4.33
2691,2.0,,,,,,,,,,,,3.5,,,,,,,
2692,3.9,4.54,4.0,3.97,3.75,3.0,4.0,4.67,2.83,,,4.0,4.45,4.17,,4.0,4.5,4.0,4.5,4.5
2693,3.5,3.0,,3.75,,,,,,,,,4.25,,,,,4.0,,
2694,2.83,,4.5,3.08,2.75,,,,2.25,,,4.0,3.8,1.0,,4.0,3.25,4.25,4.0,
2696,,,,4.0,3.0,,,,,,,,5.0,,,,,,2.0,
2697,,,,2.5,,,,,,,,,1.0,,,,,,,
2699,2.95,,3.5,2.73,4.0,,2.0,3.0,3.0,3.5,,,2.83,2.0,,2.67,3.5,3.7,2.0,3.0
2700,3.25,2.9,3.0,3.2,1.0,,2.0,4.0,2.38,,,,3.79,3.2,,4.25,4.14,3.25,4.14,5.0
2701,1.71,,2.5,2.08,2.0,,,2.0,1.0,,,2.5,2.69,2.0,,2.0,3.0,2.5,1.29,
2702,2.0,4.0,,2.8,,,,,2.25,,,,2.4,5.0,,3.0,3.0,3.0,4.0,
2704,,,,,,,,,,,,,5.0,,,,,,3.0,
2706,2.6,3.67,2.75,3.08,3.5,,5.0,4.5,3.3,,,3.0,3.56,3.67,,3.61,3.72,3.64,2.69,4.0
2707,2.88,3.5,3.0,3.62,3.0,,,4.0,3.0,,,4.0,3.25,3.5,,3.8,4.0,4.5,3.0,
2708,,,,,,,,,,,,,,,,,4.0,,,
2709,4.0,,3.5,,1.0,,,,1.0,,,,3.5,2.0,,,,,,
2710,1.56,4.5,2.0,2.77,3.0,,1.25,1.0,1.9,,,0.5,2.91,4.38,,2.2,3.25,2.5,3.67,3.83
2712,3.0,5.0,,3.33,,,5.0,4.25,4.12,,,,3.86,4.12,,2.71,4.0,,2.58,4.25
2713,1.5,,3.0,2.25,3.0,,,3.5,1.0,,,,1.75,,,1.75,3.5,4.0,2.0,
2714,,,,,,,,,,,,,3.0,2.0,,2.0,,,,
2715,,,,,,,,,,,,,4.0,,,,3.0,,,1.0
2716,3.46,3.86,3.9,3.74,2.5,,4.5,4.62,3.17,,,,3.7,3.2,,3.88,4.25,4.33,3.25,3.5
2717,2.1,5.0,3.0,2.65,2.33,,,,2.5,,,,3.0,,4.0,3.5,3.0,4.0,1.75,2.0
2718,3.5,,3.0,4.0,,,,,1.5,,,,3.0,3.0,,,4.5,,,5.0
2719,1.9,,2.0,2.0,,,,4.0,1.5,,,0.5,3.33,,,2.0,,3.0,2.0,
2720,2.17,,4.0,1.67,1.5,,,,1.33,,,,2.33,,,2.75,2.0,,3.0,
2721,,,,4.0,,,,,,,,,4.25,,,,5.0,,,4.0
2722,2.12,4.0,4.0,2.3,2.5,,,,1.83,,,,2.5,4.0,,2.0,3.5,3.33,2.5,2.0
2723,2.8,4.5,4.0,2.93,2.5,,,5.0,1.0,,,,2.93,4.0,,4.5,3.5,3.5,2.0,4.0
2724,2.58,3.5,3.0,2.79,3.0,,,4.0,2.0,,,2.5,3.29,1.0,,3.25,3.17,2.33,2.12,1.0
2725,4.0,3.0,,,,,,,,,,,5.0,,,,4.0,,,2.0
2726,3.5,,,5.0,,,,,2.75,,,,4.75,4.25,,,4.33,,,
2727,3.0,,,4.0,,,,,,,,,,,,,,,,
2728,3.12,4.5,5.0,3.7,,,,5.0,,,,,4.0,,,4.5,4.0,,4.0,
2729,2.5,,,3.25,,4.0,,,3.0,,,,4.25,4.0,,5.0,4.0,3.5,,
2730,,,,3.0,,,,,,,,,2.67,,,4.5,3.17,3.5,,4.0
2731,3.5,,,4.5,,,,,2.5,,,,4.5,4.0,,,3.75,,4.0,
2732,,,,4.5,,,,,2.5,,,,3.0,4.0,,,4.25,,3.0,
2733,,,2.0,1.0,,,,,,,,,4.0,,,,,,,
2734,1.5,3.0,2.0,3.0,,,,3.33,4.0,,,,4.0,,,3.62,4.0,3.0,,
2735,2.0,,3.0,2.33,,,,,3.0,,,,2.83,,,3.5,2.83,,2.0,3.0
2736,2.5,,4.0,4.0,,,,,,,,,4.0,4.0,,,4.0,4.0,4.0,4.5
2738,,,,1.0,,,,4.0,,,,,3.0,,,3.0,,,2.0,
2739,3.33,5.0,4.5,3.67,4.0,,,5.0,2.0,,,5.0,4.5,5.0,,3.33,4.0,3.67,,
2741,,,,,,,,,,,,,3.0,,,4.0,1.0,,,
2745,,,,3.88,,,,,,,,,3.25,,,3.5,5.0,,,
2746,2.88,3.5,4.5,2.81,,,,5.0,2.5,,,,3.86,,,2.75,4.12,4.17,3.75,4.0
2747,4.0,,,,,,,5.0,,,,2.0,2.75,2.0,,3.25,4.0,,2.0,
2748,,,,,,,,,,,,,2.83,,,2.0,3.0,,,
2749,,,,4.0,,,,4.0,,,,,4.0,,,4.0,4.0,,,
2750,2.83,4.0,4.0,3.7,4.0,,,4.0,,,,,3.83,,,4.0,4.5,,4.0,3.0
2751,,,4.0,,,,,,,,,,3.0,,,,,,,
2752,3.0,4.0,5.0,3.0,,,,,,,,,5.0,,,,,,,
2753,3.0,,,,1.0,,,,,,,,4.0,,,,,,,
2754,,,,,,,,,,,,,3.0,,,,,,,
2755,,,,2.0,,,,,,,,,5.0,,,,,,,
2757,4.0,,,3.0,,,,5.0,,,,,4.5,,,2.0,4.0,,,
2758,,,,,,,,,,,,,,,,,,,,4.0
2759,2.62,4.0,,2.83,,,,,1.0,,,,4.0,,,,3.5,,3.33,2.0
2761,3.8,,5.0,3.38,1.0,,,4.75,2.5,,,,4.0,3.25,,3.4,4.5,4.83,3.83,
2762,3.88,4.34,3.5,3.7,4.17,3.0,3.0,4.5,3.07,,,1.75,4.16,4.5,,3.85,4.38,4.32,3.96,4.0
2763,3.1,4.0,,3.29,2.33,,,4.5,2.0,,,,3.67,3.0,,4.3,3.0,3.88,3.0,4.0
2764,,,,4.0,,,,5.0,,,,,,4.0,,5.0,3.5,,,
2766,,,,,,,,,,,,,4.0,,,,,,,
2767,,,,,,,,,,,1.0,,2.0,,,,,,,
2769,2.0,,2.0,2.0,,,,,2.0,,,,,,,,4.0,,,
2770,2.5,3.33,3.0,2.69,2.0,,,3.0,3.0,,,,3.58,,,3.0,3.75,2.8,3.62,3.1
2771,,,,2.0,,,,,1.0,,,,2.0,,,,,,3.0,
2772,,,4.0,,,,,,1.0,,,,3.5,,,3.0,,,3.0,
2774,,,,4.0,,,,,,,,,4.0,,,,,,,5.0
2775,,,,,,,,,,,,,,,,,,,3.0,3.0
2776,,,,,,,,,,,,,,,,3.0,,,,
2779,3.4,,2.0,3.67,,,,,,,,,3.75,3.0,,4.0,4.0,,5.0,
2780,,,,4.25,,,,,,,,,,,,4.0,,,,
2781,,,,,,,,,,,,,3.0,,,3.0,,,,
2782,,,,3.5,,,,,,,,,,,,4.0,,,,
2783,,,,,,,,,3.0,,,,,,,,,,,
2784,,,4.0,,,,,,,,,,,,,4.0,4.0,,,
2786,,,2.0,,,,,,,,,,3.0,,,,,,,
2787,3.0,,4.0,3.0,,,,,2.0,,,,3.0,,,4.0,,4.0,,
2788,3.5,4.5,4.0,4.0,,,,4.88,,,,,3.33,,,4.0,4.0,5.0,5.0,
2789,2.0,,,2.0,,,,,2.0,,,,3.0,,,,,3.0,,
2790,,,,3.0,,,,,1.25,,,,3.0,,,3.0,,,3.0,
2791,3.33,4.38,3.0,3.61,,,4.0,4.86,4.0,,5.0,0.5,4.07,2.5,,3.44,4.25,4.17,3.5,3.7
2792,3.17,,,2.25,,,4.5,4.0,2.0,,,,3.75,,,3.5,4.0,4.5,3.0,3.0
2793,2.0,,,2.0,,,,,,,,1.0,1.0,,,3.0,4.0,5.0,,
2794,3.0,3.5,2.0,2.33,,,,,2.0,,,,2.25,,,3.8,4.0,,1.0,
2795,4.0,,,3.12,,,5.0,4.0,3.0,,,,4.33,,,4.1,4.25,3.5,2.0,
2796,3.0,,2.0,3.0,,,,,2.0,,,,4.0,,,2.0,,,1.0,3.0
2797,3.45,3.75,4.1,3.78,2.5,,3.0,4.67,3.0,,,3.75,3.71,3.25,,4.0,4.33,4.0,4.0,4.5
2798,,,3.0,3.0,,,,,,,,,1.0,,,3.0,,,,
2799,2.5,,,,,,,,,,,,1.0,,,,,,,
2800,,,,,,,,,,,,,3.0,,,,,,,
2801,,,,,4.0,,,,,,,,4.0,,,3.0,4.0,,,
2802,2.5,,4.0,2.5,,,,5.0,,,,,4.0,,,3.0,4.0,,,
2803,2.88,,3.0,3.0,,,,4.0,1.75,,,,3.67,3.0,,3.9,4.0,4.0,,4.0
2804,3.6,4.43,3.5,4.17,,,,5.0,3.5,,,,3.91,1.0,,3.75,4.57,5.0,4.0,4.17
2805,2.3,,4.0,3.0,,,,3.5,3.0,,,,3.38,,,4.0,3.75,5.0,2.67,2.0
2806,2.17,,,3.5,,,1.0,,2.0,,,,2.5,,,,,3.5,2.0,
2807,2.0,,,,,,,,,,,,,,,,3.0,,,
2808,3.0,,2.5,2.67,,,,,,,,,2.0,3.0,,1.5,2.75,4.0,2.0,
2809,,,,1.5,,,,,,,,,,,,,,,,
2810,,,,2.25,,,,5.0,,,,,4.0,,,,4.5,,,
2812,3.0,,,,,,,,,,,,,,,,,,,
2815,,,3.0,2.0,,,,,2.0,,,,1.0,,,3.0,4.0,,,
2816,,,2.0,2.0,,,,,,,,,1.0,,,,2.0,,,
2817,,,,,,,,,,,,,1.0,,,2.0,,,2.0,
2819,4.25,4.0,,3.6,,,,5.0,3.0,,,,3.5,,,3.5,4.0,,,
2820,,,,,,,,,,,,,,,,5.0,4.0,,,
2822,2.0,,4.0,2.5,,,,3.0,,,,,2.5,,,3.0,4.0,4.0,2.0,
2824,,,,,,,,,,,1.0,,5.0,,,,,,,
2826,2.67,4.0,3.0,3.12,,,,,2.5,,,,2.0,2.5,,3.0,2.5,4.5,2.88,
2827,2.25,1.5,,,,,,,1.0,,,,2.0,,,,,3.5,3.0,
2828,,,2.5,,,,,,,,,,,,,,,,,
2829,3.0,,,3.0,,,,,,,,,3.0,2.0,,2.5,,,5.0,3.0
2832,,,,,,,,,,,,,,,,,3.0,,,
2835,3.0,,,,,,,,,,,,,,,,,,,
2836,3.0,,,,,,,,,,,,4.5,,,2.0,,,,
2837,,,,,,,,,,,,,,,,,5.0,,,
2839,,,,,,,,,,,,,,,,,,,,4.0
2840,3.0,4.0,,2.62,2.0,,,,2.0,,,0.5,1.75,,,3.33,4.5,4.0,2.83,
2841,3.0,3.0,,3.9,,,,,3.0,,,,3.75,,,4.0,,4.33,4.0,3.0
2843,,,,4.0,,,,,,,,,,,,5.0,,,,5.0
2844,,,,4.0,,,,,,,,,2.0,,,,4.0,,,
2845,0.5,,,,,,,,,,,,,,,,,,,
2846,3.67,,,4.25,,,,4.0,,,,,4.0,,,,,,4.0,
2847,,,,3.0,,,,,,,,,,,,,4.0,,,
2848,,,,4.0,,,,,,,,,,,,,,,,
2849,,,,,,,,,,,,,,2.0,,,,,,
2850,,,,,,,,,,,,,2.0,,,,,,,
